long,long,long,long,long,long,flags,flags,flags,flags,flags,flags,flags,flags,flags,long,long,long,long,long,long,long,flags,long,flags,long,long,long,long,long,long,long,long,long,long,None,long,flags,long,flags,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,flags,flags,long,long,long,long,long,long,long,long,long,long,flags,None,float,float,float,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,long,float,float,float,long,long,long,flags,flags,flags,long,long,flags,long,long,long,float,None,None,long,long,long,long,long,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,str,None,None,None,None,None,None,None,flags,long,long,long,long,long,flags,long,long,long,long,long,float,float,float,long,long,long
34210,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond E",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34211,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond E",,,,,,,,0x0,"Rank 5",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34212,0,0,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,122,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,533,0,0,"Dual Wield Specialization",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"Increases the damage done by your offhand weapon by $s1%.",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,9,0x0,0,0,0,0,-1,1,0,0,0,0,0
34213,0,0,0,0,0,0x400D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,1,0,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0x21562,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,1,0,0x0,0,0,0,0,,,0,0,2376,0,0,"Two-Handed Weapon Specialization",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"Increases the damage you deal with two-handed melee weapons by $s1%.",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,9,0x0,0,0,0,0,-1,1,1,1,0,0,0
34215,0,0,0,0,0,0x180,0x8000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,36,0,0,0,0,,5,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,7,11,0x0,0,0,0,0,,,0,0,1824,0,0,"Perseverance2",,,,,,,,0x0,"racial",,,,,,,,0x0,"Makes you immune to Movement Impairing effects for $d.",,,,,,,,0x0,"Immune to Movement Impairing effects for $d.",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34217,0,0,0,0,0,0x40010,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,40,40,7,0,0,0,0,,4,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,68,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,26,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,1529,0,50,"Whirling Axe",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,"Stunned.",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,1,0,-1,1,1,1,0,0,0
34218,0,0,0,0,0,0x1D0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,7,0,0x0,0,0,0,0,,,0,0,1529,0,0,"Improved Whirling Axe",,,,,,,,0x0,"",,,,,,,,0x0,"Increases the critical strike chance of your Whirling Axe ability by $s1%.",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,9,0x0,0,0,0,0,-1,1,0,0,0,0,0
34219,0,0,0,0,0,0x80,0x10000400,0x4,0x20000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,10000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,34224,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealPassive",,,,,,,,0x0,"Rank 1",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34220,0,0,0,0,0,0x80,0x10000400,0x4,0x20000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,8000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,34225,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealPassive",,,,,,,,0x0,"Rank 2",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34221,0,0,0,0,0,0x80,0x10000400,0x4,0x20000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,6000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,34226,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealPassive",,,,,,,,0x0,"Rank 3",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34222,0,0,0,0,0,0x80,0x10000400,0x4,0x20000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,4000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,34227,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealPassive",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34223,0,0,0,0,0,0x80,0x10000400,0x4,0x20000,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,7,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,23,0,0,2000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,34228,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealPassive",,,,,,,,0x0,"Rank 5",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34224,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealDummy",,,,,,,,0x0,"Rank 1",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34225,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealDummy",,,,,,,,0x0,"Rank 2",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34226,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealDummy",,,,,,,,0x0,"Rank 3",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34227,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealDummy",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34228,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealDummy",,,,,,,,0x0,"Rank 5",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34229,3,0,0,0,0,0x100,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,10,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealHunter",,,,,,,,0x0,"Rank 1",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34230,3,0,0,0,0,0x100,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,10,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealHunter",,,,,,,,0x0,"Rank 2",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34231,3,0,0,0,0,0x100,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,10,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealHunter",,,,,,,,0x0,"Rank 3",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34232,3,0,0,0,0,0x100,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,10,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealHunter",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34233,3,0,0,0,0,0x100,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,3,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,10,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,39,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,3559,0,0,"Spirit Bond HealHunter",,,,,,,,0x0,"Rank 5",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
34235,0,0,0,0,0,0x20000000,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,31,0,0,0,0,,6,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,6,1,1,1,1,1,1,0,0x0,,0,0,0,-51,6,-1,0,0,0,6,6,6,0,0,0,0,0,0,118,191,92,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,126,0,0x0,0,0,0,0,,,0,0,138,0,0,"Mortal Wound",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,"Cannot flee or move faster than your normal movement speed.
Healing reduced by $s1%.",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34236,0,0,0,0,0,0x0,0x8000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,31,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,0,0,0,0,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,77,77,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,7,11,0x0,0,0,0,0,,,0,0,1181,0,0,"Cheetah Spirit",,,,,,,,0x0,"",,,,,,,,0x0,"Immune to movement impairing effects.",,,,,,,,0x0,"Immune to movement impairing effects.",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,1,1,0,0,0
34237,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,18,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,-11,0,0,0,0,0,20,0,0,0,0,0,9,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,127,0,0x0,0,0,0,0,,,0,0,1178,0,0,"Pack Spirit",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,"Spell and ability costs are reduced by $s1%.",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,0,1,0,0,0,0,0
34238,0,0,0,0,0,0x10,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,63,0,0,0,0,,1,0x0,0,0x5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20,0,0,5000,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,41,0,0,"Wild Spirit",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,"Regenerates $o1% of your total Health over $d.",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,1,0,-1,1,0,0,0,0,0
34239,4,0,0,0,0,0x1C0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,1,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,-13,-25,0,0,0,0,1,1,0,0,0,0,0,0,0,108,10,0,0,0,0,0,0,0,0,0,0,0x80000,0x0,0x0,14,16,0x0,0,0,0,0,,,0,0,15,0,50,"Frost Channeling",,,,,,,,0x0,"Rank 4",,,,,,,,0x0,"Reduces the mana cost of your Frost spells by $s1% and reduces the threat caused by your Frost spells by $s2%.",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,3,0x0,0,0,0,0,-1,1,1,1,0,0,0
34240,4,0,0,0,0,0x1C0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,1,21,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,-16,-31,0,0,0,0,1,1,0,0,0,0,0,0,0,108,10,0,0,0,0,0,0,0,0,0,0,0x80000,0x0,0x0,14,16,0x0,0,0,0,0,,,0,0,15,0,50,"Frost Channeling",,,,,,,,0x0,"Rank 5",,,,,,,,0x0,"Reduces the mana cost of your Frost spells by $s1% and reduces the threat caused by your Frost spells by $s2%.",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,3,0x0,0,0,0,0,-1,1,1,1,0,0,0
34241,4,0,0,0,0,0x50000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,60000,0,0,0x0,0,0x0,101,0,0,30,30,7,0,0,0,0,,5,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,99,0,0,0,0,0,21,0,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,7935,0,4382,0,0,"Ice Mirror",,,,,,,,0x0,"",,,,,,,,0x0,"Protects the friendly target with a mirror of ice. The mirror reflects spells casts for $d.",,,,,,,,0x0,"Reflects a spells cast on you.",,,,,,,,0x0,25,0,0,0,3,0x80000,1,0,1,1,-1,1,1,1,0,0,0
34242,3,0,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,40,1,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,98,298,0,0,0,0,1,1,0,0,0,0,0,0,0,134,110,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,3884,0,62,0,0,"Innervate",,,,,,,,0x0,"",,,,,,,,0x0,"Increases your Mana regeneration by $s2% and allows $s1% of the your Mana regeneration to continue while casting.  Lasts $d.",,,,,,,,0x0,"Mana regeneration increased by 300%.  100% Mana regeneration may continue while casting.",,,,,,,,0x0,0,0,0,0,7,0x0,32,0,0,0,0,1,1,0,0,0,0
34243,3,0,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,40,18,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,98,298,0,0,0,0,1,1,0,0,0,0,0,0,0,134,110,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,3884,0,62,0,0,"Innervate",,,,,,,,0x0,"",,,,,,,,0x0,"Increases your Mana regeneration by $s2% and allows $s1% of the your Mana regeneration to continue while casting.  Lasts $d.",,,,,,,,0x0,"Mana regeneration increased by 300%.  100% Mana regeneration may continue while casting.",,,,,,,,0x0,0,0,0,0,7,0x0,32,0,0,0,0,1,1,0,0,0,0
34244,3,0,0,1,0,0x10000,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,40,2,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0x0,0x0,6,6,0,1,1,0,1,1,0,0,0x0,,0,0,0,98,298,0,0,0,0,1,1,0,0,0,0,0,0,0,134,110,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,3884,0,62,0,0,"Innervate",,,,,,,,0x0,"",,,,,,,,0x0,"Increases your Mana regeneration by $s2% and allows $s1% of the your Mana regeneration to continue while casting.  Lasts $d.",,,,,,,,0x0,"Mana regeneration increased by 300%.  100% Mana regeneration may continue while casting.",,,,,,,,0x0,0,0,0,0,7,0x0,32,0,0,0,0,1,1,0,0,0,0
34245,0,0,0,0,0,0x0,0x0,0x4,0x0,0x0,0x0,0x0,0x0,0x0,0,0,0,1,0,0,0,0x0,0,0x0,101,0,0,0,0,0,0,0,0,0,,1,0x0,0,0x0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0xFFFFFFFF,0x0,3,0,0,1,0,0,1,0,0,0,0x0,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0x0,0x0,0x0,0,0,0x0,0,0,0,0,,,0,0,1485,0,0,"Starfall Dummy",,,,,,,,0x0,"Rank 1",,,,,,,,0x0,"",,,,,,,,0x0,"",,,,,,,,0x0,0,0,0,0,0,0x0,0,0,0,0,-1,1,1,1,0,0,0
